facility_id,latitude,longitude,city,state,zip,county_fips,county,address1,address2,facility_name,state_name,naics_code,year,bamm_used_desc,emission_classification_code,program_name,program_sys_id,frs_id,cems_used,co2_captured,reported_subparts,bamm_approved,emitted_co2_supplied,tribal_land_id,eggrt_facility_id,parent_company,reported_industry_types,facility_types,submission_id,uu_rd_exempt,reporting_status,process_stationary_cml,comments,rr_mrv_plan_url,rr_monitoring_plan_filename,rr_monitoring_plan
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,211130,2018,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,W",,,,520684,HARVEST PIPELINE CO (100%),"C,W-PROC",Direct Emitter,189029.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,211130,2019,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,W",,,,520684,HARVEST PIPELINE CO (100%),"C,W-PROC",Direct Emitter,231737.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,211130,2020,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,W",,,,520684,HARVEST PIPELINE CO (100%),"C,W-PROC",Direct Emitter,267311.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,211130,2021,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,W",,,,520684,HARVEST PIPELINE CO (100%),"C,W-PROC",Direct Emitter,314574.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,211130,2022,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,W",,,,520684,HARVEST PIPELINE CO (100%),"C,W-PROC",Direct Emitter,345156.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,211130,2023,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,W",,,,520684,HARVEST PIPELINE CO (100%),"C,W-PROC",Direct Emitter,364773.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,213112,2013,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110006091353,,,"C,D,W",,,,520684,"WILLIAMS PARTNERS, LP (100%)","C,D,W-PROC",Direct Emitter,101030.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,213112,2014,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110006091353,,,"C,D,W",,,,520684,"WILLIAMS PARTNERS, LP (100%)","C,D,W-PROC",Direct Emitter,109360.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,213112,2015,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,D,W",,,,520684,"WILLIAMS PARTNERS, LP (100%)","C,D,W-PROC",Direct Emitter,118932.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,213112,2016,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,D,W",,,,520684,"WILLIAMS PARTNERS, LP (100%)","C,D,W-PROC",Direct Emitter,145455.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,"1754 Arroyo Dr,",,Milagro Gas Plant,New Mexico,213112,2017,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110067022518,,,"C,W",,,,520684,WILLIAMS PARTNERS LP (100%),"C,W-PROC",Direct Emitter,165265.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,188 CR 4900,,Milagro Cogeneration and Gas Plant,New Mexico,213112,2011,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110006091353,,,"C,D,W",,,,520684,"Williams Field Services Group, LLC (100%)","C,D,W-PROC",Direct Emitter,61724.0,,,,,,,
1001286,36.7367,-107.9417,BLOOMFIELD,NM,87413,35045,San Juan,188 CR 4900,,Milagro Gas Plant,New Mexico,213112,2012,,CU_OTHERS,Clean Air Markets Division Business Database,1227,110006091353,,,"C,D,W",,,,520684,"Williams Field Services Group, LLC (100%)","C,D,W-PROC",Direct Emitter,101035.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2015,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",134938.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2016,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",134942.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2017,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",162050.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2018,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",182650.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2019,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",236719.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2020,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",268131.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2021,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",318643.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2022,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",366995.0,,,,,,,
1001626,35.15927,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2023,,DEFAULT,Green House Gas e-GGRT,522212,110071159537,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",366996.0,,,,,,,
1001626,35.159792,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2011,,DEFAULT,Green House Gas e-GGRT,522212,110043814771,,,"NN,W",,,,522212,CONTINENTAL ENERGY SYSTEMS (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",75961.0,,,,,,,
1001626,35.159792,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2012,,DEFAULT,Green House Gas e-GGRT,522212,110043814771,,,"NN,W",,,,522212,CONTINENTAL ENERGY SYSTEMS (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",52550.0,,,,,,,
1001626,35.159792,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2013,,DEFAULT,Green House Gas e-GGRT,522212,110043814771,,,"NN,W",,,,522212,CONTINENTAL ENERGY SYSTEMS (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",100511.0,,,,,,,
1001626,35.159792,-106.55982,Albuquerque,NM,87109,35001,BERNALILLO COUNTY,7120 Wyoming Blvd. NE Ste. 20,,New Mexico Gas Company,New Mexico,221210,2014,,DEFAULT,Green House Gas e-GGRT,522212,110043814771,,,"NN,W",,,,522212,TECO ENERGY INC (100%),"NN-LDC,W-LDC","Supplier, LDC - Direct Emissions",100509.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211111,2011,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,ANADARKO PETROLEUM CORP (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",39170.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211111,2012,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,Anadarko Petroleum Corporation (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",69962.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211111,2013,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,Anadarko Petroleum Corporation (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",84325.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211111,2014,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",124803.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211111,2015,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",171236.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211111,2016,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",197083.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211111,2017,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",187856.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211130,2018,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",187855.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211130,2019,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",276137.0,,,,,,,
1001812,36.7592,-108.35967,KIRTLAND,NM,87417,35045,SAN JUAN COUNTY,99 Road 6500,,SAN JUAN RIVER GAS PLANT,New Mexico,211130,2020,,CU_OTHERS,FRS,110007031871,110000562720,,,"C,UU,W",,,,522676,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),"C,UU,W-PROC","Direct Emitter, CO2 Injection",250117.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2013,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,"Kinder Morgan Energy Partners, L.P. (100%)","C,W-NGTC",Direct Emitter,88121.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2014,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,"Kinder Morgan Energy Partners, L.P. (100%)","C,W-NGTC",Direct Emitter,104004.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2015,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,172321.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2016,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,137493.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2017,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,170217.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2018,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,289559.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2019,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,289957.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2020,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,324679.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2021,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,309806.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2022,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,339853.0,,,,,,,
1001982,32.511814,-103.287379,OIL CENTER,NM,88240,35025,LEA COUNTY,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2023,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,358953.0,,,,,,,
1001982,32.670261,-103.404945,OIL CENTER,NM,88240,35025,LEA,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2011,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,EL PASO CORP (100%),"C,W-NGTC",Direct Emitter,36034.0,,,,,,,
1001982,32.670261,-103.404945,OIL CENTER,NM,88240,35025,LEA,283 Gulf Road,,"EPNG Station 6521 Eunice A, NM",New Mexico,486210,2012,,CU_OTHERS,FRS,110022784478,110043783572,,,"C,W",,,,522942,"Kinder Morgan Energy Partners, L.P. (100%)","C,W-NGTC",Direct Emitter,54233.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2011,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,EL PASO CORP (100%),"C,W-NGTC",Direct Emitter,36044.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2012,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,"Kinder Morgan Energy Partners, L.P. (100%)","C,W-NGTC",Direct Emitter,53767.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2013,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,"Kinder Morgan Energy Partners, L.P. (100%)","C,W-NGTC",Direct Emitter,88123.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2014,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,"Kinder Morgan Energy Partners, L.P. (100%)","C,W-NGTC",Direct Emitter,104049.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2015,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,157799.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2016,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,136128.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2017,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,170225.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2018,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,290597.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2019,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,289948.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2020,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,291398.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2021,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,310029.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2022,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,339859.0,,,,,,,
1002118,32.063688,-104.01868,Malaga,NM,88263,35015,EDDY COUNTY,,,"EPNG Station 6560 Pecos River, NM",New Mexico,486210,2023,,CU_OTHERS,FRS,110007014872,110043784116,,,"C,W",,,,522979,KINDER MORGAN INC (100%),"C,W-NGTC",Direct Emitter,358962.0,,,,,,,
1002233,35.53516,-108.643971,Gallup,NM,87301,35031,MCKINLEY COUNTY,68 EL PASO CIRCLE,,WINGATE FRACTIONATING PLANT,New Mexico,211112,2016,,DEFAULT,FRS,110022697312,110022697312,,,W,,,,523121,WESTERN REFINING INC (100%),W-PROC,Direct Emitter,138173.0,,,,,,,
1002233,35.535366,-108.644968,Gallup,NM,87301,35031,MCKINLEY COUNTY,68 EL PASO CIRCLE,,WINGATE FRACTIONATING PLANT,New Mexico,211112,2017,,DEFAULT,FRS,110022697312,110022697312,,,W,,,,523121,Andeavor Refining (100%),W-PROC,Direct Emitter,173151.0,,,,,,,
1002233,35.535366,-108.644968,Gallup,NM,87301,35031,MCKINLEY COUNTY,68 EL PASO CIRCLE,,WINGATE FRACTIONATING PLANT,New Mexico,424710,2018,,CU_OTHERS,FRS,110022697312,110022697312,,,"C,W",,,,523121,MARATHON PETROLEUM CO LP (100%),"C,W-PROC",Direct Emitter,182468.0,,,,,,,
1002233,35.535556,-108.643139,Gallup,NM,87301,35031,MCKINLEY COUNTY,68 EL PASO CIRCLE,,WINGATE FRACTIONATING PLANT,New Mexico,211112,2013,,CU_OTHERS,FRS,110022697312,110022697312,,,"C,NN,W",,,,523121,CONOCO PHILLIPS (100%),"C,NN-FRAC,W-PROC","Supplier, Direct Emitter",81705.0,,,,,,,
1002233,35.535556,-108.643139,Gallup,NM,87301,35031,MCKINLEY COUNTY,68 EL PASO CIRCLE,,WINGATE FRACTIONATING PLANT,New Mexico,211112,2014,,CU_OTHERS,FRS,110022697312,110022697312,,,"C,NN,W",,,,523121,WESTERN REFINING INC (100%),"C,NN-FRAC,W-PROC","Supplier, Direct Emitter",106707.0,,,,,,,
1002233,35.535556,-108.643139,Gallup,NM,87301,35031,MCKINLEY COUNTY,68 EL PASO CIRCLE,,WINGATE FRACTIONATING PLANT,New Mexico,211112,2015,,DEFAULT,FRS,110022697312,110022697312,,,W,,,,523121,WESTERN REFINING INC (100%),W-PROC,Direct Emitter,119482.0,,,,,,,
1002233,35.535897,-108.643417,Gallup,NM,87301,35031,MCKINLEY,68 EL PASO CIRCLE,,WINGATE FRACTIONATING PLANT,New Mexico,211112,2011,,CU_OTHERS,FRS,110022697312,110022697312,,,"C,NN,W",,,,523121,CONOCO PHILLIPS (100%),"C,NN-FRAC,W-PROC","Supplier, Direct Emitter",36046.0,,,,,,,
1002233,35.535897,-108.643417,Gallup,NM,87301,35031,MCKINLEY,68 EL PASO CIRCLE,,WINGATE FRACTIONATING PLANT,New Mexico,211112,2012,,CU_OTHERS,FRS,110022697312,110022697312,,,"C,NN,W",,,,523121,CONOCO PHILLIPS (100%),"C,NN-FRAC,W-PROC","Supplier, Direct Emitter",46178.0,,,,,,,
1002264,36.732833,-107.976889,BLOOMFIELD,NM,87413,35045,SAN JUAN,1001 ARIZONA,,SAN JUAN GAS PLANT,New Mexico,211112,2011,,CU_OTHERS,FRS,110007030275,110007030275,,,"C,W",,,,523127,BP America Production Company (50%); ConocoPhillips Company (50%),"C,W-PROC",Direct Emitter,36792.0,,,,,,,
1002264,36.732833,-107.976889,BLOOMFIELD,NM,87413,35045,SAN JUAN,1001 ARIZONA,,SAN JUAN GAS PLANT,New Mexico,211112,2012,,CU_OTHERS,FRS,110007030275,110007030275,,,"C,W",,,,523127,BP America Production Company (50%); ConocoPhillips Company (50%),"C,W-PROC",Direct Emitter,42777.0,,,,,,,
1002264,36.732833,-107.976889,BLOOMFIELD,NM,87413,35045,SAN JUAN COUNTY,1001 ARIZONA,,SAN JUAN GAS PLANT,New Mexico,211112,2013,,CU_OTHERS,FRS,110007030275,110007030275,,,"C,W",,,,523127,BP America Production Company (50%); ConocoPhillips Company (50%),"C,W-PROC",Direct Emitter,80485.0,,,,,,,
1002264,36.732833,-107.976889,BLOOMFIELD,NM,87413,35045,SAN JUAN COUNTY,1001 ARIZONA,,SAN JUAN GAS PLANT,New Mexico,211112,2014,,CU_OTHERS,FRS,110007030275,110007030275,,,"C,W",,,,523127,BP America Production Company (50%); ConocoPhillips Company (50%),"C,W-PROC",Direct Emitter,111419.0,,,,,,,
1002264,36.732833,-107.976889,BLOOMFIELD,NM,87413,35045,SAN JUAN COUNTY,1001 ARIZONA,,SAN JUAN GAS PLANT,New Mexico,211112,2015,,CU_OTHERS,FRS,110007030275,110007030275,,,"C,W",,,,523127,BP AMERICA INC (50%); CONOCOPHILLIPS (50%),"C,W-PROC",Direct Emitter,119296.0,,,,,,,
1002264,36.732833,-107.976889,BLOOMFIELD,NM,87413,35045,SAN JUAN COUNTY,1001 ARIZONA,,SAN JUAN GAS PLANT,New Mexico,211112,2016,,CU_OTHERS,FRS,110007030275,110007030275,,,"C,W",,,,523127,BP AMERICA INC (50%); CONOCOPHILLIPS (50%),"C,W-PROC",Direct Emitter,135063.0,,,,,,,
1002264,36.732833,-107.976889,BLOOMFIELD,NM,87413,35045,SAN JUAN COUNTY,1001 ARIZONA,,SAN JUAN GAS PLANT,New Mexico,211112,2017,,CU_OTHERS,FRS,110007030275,110007030275,,,"C,W",,,,523127,BP AMERICA INC (50%); HARVEST PIPELINE CO (50%),"C,W-PROC",Direct Emitter,165911.0,,,,,,,
1002264,36.732833,-107.976889,BLOOMFIELD,NM,87413,35045,SAN JUAN COUNTY,1001 ARIZONA,,SAN JUAN GAS PLANT,New Mexico,211130,2018,,CU_OTHERS,FRS,110007030275,110007030275,,,"C,W",,,,523127,BP AMERICA INC (50%); HARVEST PIPELINE CO (50%),"C,W-PROC",Direct Emitter,180413.0,,,,,,,
