source_id,tract_geoid
CH4_1B2_250m_-103.01512_32.05994?status=not_deleted,48495950400
CH4_1B2_250m_-103.64626_32.03655?status=not_deleted,35025000900
CH4_1B2_250m_-103.61826_32.10259?status=not_deleted,35025000900
CH4_1B2_250m_-103.60988_32.22553?status=not_deleted,35025000900
CH4_1B2_250m_-103.59188_32.26713?status=not_deleted,35025000900
CH4_1B2_250m_-103.60210_32.19661?status=not_deleted,35025000900
CH4_1B2_250m_-103.62932_32.06519?status=not_deleted,35025000900
CH4_1B2_250m_-103.81079_32.72594?status=not_deleted,35025001100
CH4_1B2_250m_-103.88682_32.37998?status=not_deleted,35015000700
CH4_1B2_250m_-103.86927_32.31290?status=not_deleted,35015000800
CH4_1B2_250m_-103.91487_32.29739?status=not_deleted,35015000800
CH4_1B2_250m_-103.91017_32.26349?status=not_deleted,35015000800
CH4_1B2_250m_-103.93024_32.06430?status=not_deleted,35015000800
CH4_1B2_250m_-103.93456_32.06438?status=not_deleted,35015000800
CH4_1B2_250m_-103.94546_32.05801?status=not_deleted,35015000800
CH4_1B2_250m_-103.92769_32.29160?status=not_deleted,35015000800
CH4_1B2_250m_-103.84055_32.29240?status=not_deleted,35015000800
CH4_1B2_250m_-103.86295_32.21020?status=not_deleted,35015000800
CH4_1B2_250m_-103.91281_32.06445?status=not_deleted,35015000800
CH4_1B2_250m_-103.93248_32.01708?status=not_deleted,35015000800
CH4_1B2_250m_-103.91570_32.00120?status=not_deleted,35015000800
CH4_1B2_250m_-103.78513_32.31274?status=not_deleted,35015000800
CH4_1B2_250m_-103.65897_32.72105?status=not_deleted,35025001100
CH4_1B2_250m_-103.70759_32.71449?status=not_deleted,35025001100
CH4_1B2_250m_-103.72463_32.68275?status=not_deleted,35025001100
CH4_1B2_250m_-103.73642_32.41642?status=not_deleted,35015000700
CH4_1B2_250m_-103.66477_32.57930?status=not_deleted,35025001100
CH4_1B2_250m_-103.72004_32.39161?status=not_deleted,35025000900
CH4_1B2_250m_-103.72458_32.35473?status=not_deleted,35015000800
CH4_1B2_250m_-103.75789_32.31246?status=not_deleted,35015000800
CH4_1B2_250m_-103.76087_32.22979?status=not_deleted,35015000800
CH4_1B2_250m_-103.66037_32.49479?status=not_deleted,35025000900
CH4_1B2_250m_-103.65161_32.42549?status=not_deleted,35025000900
CH4_1B2_250m_-103.66997_32.36567?status=not_deleted,35025000900
CH4_1B2_250m_-103.67447_32.30385?status=not_deleted,35025000900
CH4_1B2_250m_-103.68592_32.29896?status=not_deleted,35025000900
CH4_1B2_250m_-103.69065_32.29901?status=not_deleted,35025000900
CH4_1B2_250m_-103.70026_32.26227?status=not_deleted,35025000900
CH4_1B2_250m_-103.73159_32.21040?status=not_deleted,35015000800
CH4_1B2_250m_-103.75594_32.10144?status=not_deleted,35015000800
CH4_1B2_250m_-103.75338_32.06493?status=not_deleted,35015000800
CH4_1B2_250m_-103.73397_32.06493?status=not_deleted,35015000800
CH4_1B2_250m_-103.51446_32.79657?status=not_deleted,35025001100
CH4_1B2_250m_-103.50823_32.70917?status=not_deleted,35025001100
CH4_1B2_250m_-103.52104_32.70807?status=not_deleted,35025001100
CH4_1B2_250m_-103.51998_32.78834?status=not_deleted,35025001100
CH4_1B2_250m_-103.55005_32.56645?status=not_deleted,35025000702
CH4_1B2_250m_-103.55752_32.62372?status=not_deleted,35025001100
CH4_1B2_250m_-103.59399_32.48822?status=not_deleted,35025000900
CH4_1B2_250m_-103.59309_32.45837?status=not_deleted,35025000900
CH4_1B2_250m_-103.60482_32.45027?status=not_deleted,35025000900
CH4_1B2_250m_-103.63448_32.36469?status=not_deleted,35025000900
CH4_1B2_250m_-103.62489_32.28097?status=not_deleted,35025000900
CH4_1B2_250m_-103.65703_32.21569?status=not_deleted,35025000900
CH4_1B2_250m_-103.69330_32.06258?status=not_deleted,35025000900
CH4_1B2_250m_-103.52666_32.61604?status=not_deleted,35025000702
CH4_1B2_250m_-103.52993_32.60607?status=not_deleted,35025000702
CH4_1B2_250m_-103.64241_32.16707?status=not_deleted,35025000900
CH4_1B2_250m_-103.63318_32.20340?status=not_deleted,35025000900
CH4_1B2_250m_-103.52150_32.58934?status=not_deleted,35025000702
CH4_1B2_250m_-103.51854_32.58547?status=not_deleted,35025000702
CH4_1B2_250m_-103.57572_32.42030?status=not_deleted,35025000900
CH4_1B2_250m_-103.55287_32.35437?status=not_deleted,35025000900
CH4_1B2_250m_-103.60596_32.31355?status=not_deleted,35025000900
CH4_1B2_250m_-103.57569_32.22448?status=not_deleted,35025000900
CH4_1B2_250m_-103.58340_32.20415?status=not_deleted,35025000900
CH4_1B2_250m_-103.60683_32.19744?status=not_deleted,35025000900
CH4_1B2_250m_-103.61591_32.17471?status=not_deleted,35025000900
CH4_1B2_250m_-103.80758_32.64374?status=not_deleted,35025001100
CH4_1B2_250m_-103.85743_32.37253?status=not_deleted,35015000700
CH4_1B2_250m_-103.97421_32.06359?status=not_deleted,35015000800
CH4_1B2_250m_-103.94644_32.06077?status=not_deleted,35015000800
CH4_1B2_250m_-103.94151_32.06266?status=not_deleted,35015000800
CH4_1B2_250m_-103.93020_32.04203?status=not_deleted,35015000800
CH4_1B2_250m_-103.91411_32.12081?status=not_deleted,35015000800
CH4_1B2_250m_-103.82274_32.20652?status=not_deleted,35015000800
CH4_1B2_250m_-103.84046_32.13687?status=not_deleted,35015000800
CH4_1B2_250m_-103.79305_32.30245?status=not_deleted,35015000800
CH4_1B2_250m_-103.83530_32.16120?status=not_deleted,35015000800
CH4_1B2_250m_-103.95227_32.06462?status=not_deleted,35015000800
CH4_1B2_250m_-103.85872_32.20673?status=not_deleted,35015000800
CH4_1B2_250m_-103.69316_32.74295?status=not_deleted,35025001100
CH4_1B2_250m_-103.71577_32.56516?status=not_deleted,35025001100
CH4_1B2_250m_-103.72168_32.56453?status=not_deleted,35025001100
CH4_1B2_250m_-103.72369_32.38770?status=not_deleted,35015000800
CH4_1B2_250m_-103.73379_32.30584?status=not_deleted,35015000800
CH4_1B2_250m_-103.80452_32.11175?status=not_deleted,35015000800
CH4_1B2_250m_-103.80757_32.00306?status=not_deleted,35015000800
CH4_1B2_250m_-103.82697_32.00257?status=not_deleted,35015000800
CH4_1B2_250m_-103.59742_32.59291?status=not_deleted,35025000702
CH4_1B2_250m_-103.63472_32.56720?status=not_deleted,35025000702
CH4_1B2_250m_-103.68917_32.31069?status=not_deleted,35025000900
CH4_1B2_250m_-103.73645_32.07886?status=not_deleted,35015000800
CH4_1B2_250m_-103.50727_32.76322?status=not_deleted,35025001100
CH4_1B2_250m_-103.64685_32.20889?status=not_deleted,35025000900
CH4_1B2_250m_-103.67571_32.06155?status=not_deleted,35025000900
CH4_1B2_250m_-103.64718_32.16912?status=not_deleted,35025000900
CH4_1B2_250m_-103.69649_32.03213?status=not_deleted,35025000900
CH4_1B2_250m_-103.61265_32.08844?status=not_deleted,35025000900
CH4_1B2_250m_-103.60138_32.30956?status=not_deleted,35025000900
CH4_1B2_250m_-103.53306_32.44255?status=not_deleted,35025000900
CH4_1B2_250m_-103.52456_32.54132?status=not_deleted,35025000702
CH4_1B2_250m_-103.52748_32.54345?status=not_deleted,35025000702
CH4_1B2_250m_-103.53213_32.58903?status=not_deleted,35025000702
CH4_1B2_250m_-103.48710_32.77088?status=not_deleted,35025001100
CH4_1B2_250m_-103.70749_32.42544?status=not_deleted,35025000900
CH4_1B2_250m_-103.77141_32.20844?status=not_deleted,35015000800
CH4_1B2_250m_-103.63294_32.37565?status=not_deleted,35025000900
CH4_1B2_250m_-103.61751_32.23853?status=not_deleted,35025000900
CH4_1B2_250m_-103.69541_32.28153?status=not_deleted,35025000900
CH4_1B2_250m_-103.76752_32.05078?status=not_deleted,35015000800
CH4_1B2_250m_-103.73698_32.23167?status=not_deleted,35015000800
CH4_1B2_250m_-103.82698_32.03424?status=not_deleted,35015000800
CH4_1B2_250m_-103.74700_32.36215?status=not_deleted,35015000800
CH4_1B2_250m_-103.72984_32.29544?status=not_deleted,35015000800
CH4_1B2_250m_-103.73317_32.27677?status=not_deleted,35015000800
CH4_1B2_250m_-103.57785_32.23979?status=not_deleted,35025000900
CH4_1B2_250m_-103.62223_32.12474?status=not_deleted,35025000900
CH4_1B2_250m_-103.59961_32.30607?status=not_deleted,35025000900
CH4_1B2_250m_-103.66557_32.24898?status=not_deleted,35025000900
CH4_1B2_250m_-103.70247_32.06725?status=not_deleted,35025000900
CH4_1B2_250m_-103.71103_32.04216?status=not_deleted,35025000900
CH4_1B2_250m_-103.77897_32.20184?status=not_deleted,35015000800
CH4_1B2_250m_-103.83792_32.06073?status=not_deleted,35015000800
CH4_1B2_250m_-103.84489_32.06006?status=not_deleted,35015000800
CH4_1B2_250m_-103.85296_32.11079?status=not_deleted,35015000800
CH4_1B2_250m_-103.84505_32.21262?status=not_deleted,35015000800
CH4_1B2_250m_-103.92106_32.29331?status=not_deleted,35015000800
CH4_1B2_250m_-103.96384_32.16610?status=not_deleted,35015000800
CH4_1B2_250m_-103.96818_32.13110?status=not_deleted,35015000800
CH4_1B2_250m_-103.98225_32.13320?status=not_deleted,35015000800
CH4_1B2_250m_-103.97178_32.26972?status=not_deleted,35015000800
CH4_1B2_250m_-103.98421_32.22938?status=not_deleted,35015000800
CH4_1B2_250m_-104.04863_32.15002?status=not_deleted,35015000800
CH4_1B2_250m_-104.03346_32.05597?status=not_deleted,35015000800
CH4_1B2_250m_-104.06881_32.03390?status=not_deleted,35015000800
CH4_1B2_250m_-103.99025_32.26373?status=not_deleted,35015000800
CH4_1B2_250m_-103.96873_32.29699?status=not_deleted,35015000800
CH4_1B2_250m_-104.02025_32.06194?status=not_deleted,35015000800
CH4_1B2_250m_-104.03223_32.33267?status=not_deleted,35015000700
CH4_1B2_250m_-104.03305_32.32699?status=not_deleted,35015000700
CH4_1B2_250m_-104.01833_32.32997?status=not_deleted,35015000700
CH4_1B2_250m_-104.03947_32.32594?status=not_deleted,35015000700
CH4_1B2_250m_-104.05158_32.28976?status=not_deleted,35015000800
CH4_1B2_250m_-104.04689_32.25581?status=not_deleted,35015000800
CH4_1B2_250m_-104.06068_32.15088?status=not_deleted,35015000800
CH4_1B2_250m_-104.07490_32.14672?status=not_deleted,35015000800
CH4_1B2_250m_-104.08190_32.09497?status=not_deleted,35015000800
CH4_1B2_250m_-104.09129_32.10765?status=not_deleted,35015000800
CH4_1B2_250m_-104.03309_32.33962?status=not_deleted,35015000700
CH4_1B2_250m_-104.01817_32.31892?status=not_deleted,35015000800
CH4_1B2_250m_-104.08715_32.36698?status=not_deleted,35015000700
CH4_1B2_250m_-104.06432_32.32532?status=not_deleted,35015000700
CH4_1B2_250m_-104.09210_32.23606?status=not_deleted,35015000800
CH4_1B2_250m_-104.12066_32.20104?status=not_deleted,35015000800
CH4_1B2_250m_-104.12530_32.13686?status=not_deleted,35015000800
CH4_1B2_250m_-104.14140_32.42762?status=not_deleted,35015000700
CH4_1B2_250m_-104.17950_32.28927?status=not_deleted,35015000800
CH4_1B2_250m_-104.25551_32.29687?status=not_deleted,35015000700
CH4_1B2_250m_-104.25728_32.17423?status=not_deleted,35015000700
CH4_1B2_250m_-104.10729_32.33285?status=not_deleted,35015000700
CH4_1B2_250m_-103.89737_32.42917?status=not_deleted,35015000700
CH4_1B2_250m_-104.14990_32.54577?status=not_deleted,35015000700
CH4_1B2_250m_-104.13010_32.07967?status=not_deleted,35015000800
CH4_1B2_250m_-104.04630_32.31897?status=not_deleted,35015000700
CH4_1B2_250m_-104.08894_32.04931?status=not_deleted,35015000800
CH4_1B2_250m_-104.02921_32.24755?status=not_deleted,35015000800
CH4_1B2_250m_-104.02631_32.19901?status=not_deleted,35015000800
CH4_1B2_250m_-104.02159_32.25568?status=not_deleted,35015000800
CH4_1B2_250m_-104.07826_32.03950?status=not_deleted,35015000800
CH4_1B2_250m_-104.09340_32.51241?status=not_deleted,35015000900
CH4_1B2_250m_-103.98243_32.04633?status=not_deleted,35015000800
CH4_1B2_250m_-104.09103_32.35499?status=not_deleted,35015000700
CH4_1B2_250m_-104.49392_32.08959?status=not_deleted,35015000700
CH4_1B2_250m_-104.17036_32.79717?status=not_deleted,35015000900
CH4_1B2_250m_-104.22684_32.78163?status=not_deleted,35015000900
CH4_1B2_250m_-104.36061_32.46729?status=not_deleted,35015000700
CH4_1B2_250m_-104.17465_32.57621?status=not_deleted,35015000900
CH4_1B2_250m_-104.06427_32.41242?status=not_deleted,35015000700
CH4_1B2_250m_-104.05135_32.30930?status=not_deleted,35015000800
CH4_1B2_250m_-104.01231_32.20292?status=not_deleted,35015000800
CH4_1B2_250m_-104.09066_32.67111?status=not_deleted,35015000900
CH4_1B2_250m_-104.06316_32.17980?status=not_deleted,35015000800
CH4_1B2_250m_-103.91372_32.26911?status=not_deleted,35015000800
CH4_1B2_250m_-103.97776_32.19986?status=not_deleted,35015000800
CH4_1B2_250m_-103.93847_32.20600?status=not_deleted,35015000800
CH4_1B2_250m_-103.79340_32.31296?status=not_deleted,35015000800
CH4_1B2_250m_-104.20372_32.03873?status=not_deleted,35015000800
CH4_1B2_250m_-104.13654_32.06720?status=not_deleted,35015000800
CH4_1B2_250m_-103.81166_32.26812?status=not_deleted,35015000800
CH4_1B2_250m_-103.79786_32.26946?status=not_deleted,35015000800
CH4_1B2_250m_-103.69436_32.35018?status=not_deleted,35025000900
CH4_1B2_250m_-103.96361_32.16345?status=not_deleted,35015000800
CH4_1B2_250m_-103.70231_32.31366?status=not_deleted,35025000900
CH4_1B2_250m_-103.68032_32.30141?status=not_deleted,35025000900
CH4_1B2_250m_-103.93767_32.13707?status=not_deleted,35015000800
CH4_1B2_250m_-104.14866_32.01542?status=not_deleted,35015000800
CH4_1B2_250m_-103.85485_32.19610?status=not_deleted,35015000800
CH4_1B2_250m_-103.78582_32.25765?status=not_deleted,35015000800
CH4_1B2_250m_-104.11964_32.01852?status=not_deleted,35015000800
CH4_1B2_250m_-104.06404_32.06418?status=not_deleted,35015000800
CH4_1B2_250m_-103.96286_32.12010?status=not_deleted,35015000800
CH4_1B2_250m_-104.03138_32.05054?status=not_deleted,35015000800
CH4_1B2_250m_-103.71758_32.20577?status=not_deleted,35025000900
CH4_1B2_250m_-103.98598_32.04037?status=not_deleted,35015000800
CH4_1B2_250m_-103.66293_32.19692?status=not_deleted,35025000900
CH4_1B2_250m_-103.10732_32.37603?status=not_deleted,35025000800
CH4_1B2_250m_-103.10606_32.36956?status=not_deleted,35025000800
CH4_1B2_250m_-103.53013_32.08601?status=not_deleted,35025000900
CH4_1B2_250m_-103.53364_32.07719?status=not_deleted,35025000900
CH4_1B2_250m_-103.55312_32.05039?status=not_deleted,35025000900
CH4_1B2_250m_-103.61636_32.03451?status=not_deleted,35025000900
CH4_1B2_250m_-103.54998_32.10778?status=not_deleted,35025000900
CH4_1B2_250m_-103.55000_32.12528?status=not_deleted,35025000900
CH4_1B2_250m_-103.62164_32.11528?status=not_deleted,35025000900
CH4_1B2_250m_-103.56128_32.16635?status=not_deleted,35025000900
CH4_1B2_250m_-103.70468_32.09516?status=not_deleted,35025000900
CH4_1B2_250m_-103.52281_32.21499?status=not_deleted,35025000900
CH4_1B2_250m_-103.79538_32.05216?status=not_deleted,35015000800
CH4_1B2_250m_-103.66097_32.15311?status=not_deleted,35025000900
CH4_1B2_250m_-103.56990_32.20462?status=not_deleted,35025000900
CH4_1B2_250m_-103.55530_32.23295?status=not_deleted,35025000900
CH4_1B2_250m_-103.66817_32.17014?status=not_deleted,35025000900
CH4_1B2_250m_-103.54768_32.24033?status=not_deleted,35025000900
CH4_1B2_250m_-103.59937_32.21169?status=not_deleted,35025000900
CH4_1B2_250m_-103.66138_32.20732?status=not_deleted,35025000900
CH4_1B2_250m_-104.03772_32.03650?status=not_deleted,35015000800
CH4_1B2_250m_-104.12594_32.00189?status=not_deleted,35015000800
CH4_1B2_250m_-104.15810_32.01230?status=not_deleted,35015000800
CH4_1B2_250m_-103.98834_32.13570?status=not_deleted,35015000800
CH4_1B2_250m_-104.05667_32.14713?status=not_deleted,35015000800
CH4_1B2_250m_-104.10464_32.56953?status=not_deleted,35015000900
CH4_1B2_250m_-104.09129_32.55490?status=not_deleted,35015000900
CH4_1B2_250m_-104.11598_32.57873?status=not_deleted,35015000900
CH4_1B2_250m_-104.12122_32.57534?status=not_deleted,35015000900
CH4_1B2_250m_-103.52520_32.08121?status=not_deleted,35025000900
CH4_1B2_250m_-103.88435_32.05697?status=not_deleted,35015000800
CH4_1B2_250m_-103.75087_32.22276?status=not_deleted,35015000800
CH4_1B2_250m_-103.84472_32.28395?status=not_deleted,35015000800
CH4_1B2_250m_-103.10355_32.35377?status=not_deleted,35025000800
CH4_1B2_250m_-103.50428_32.06181?status=not_deleted,35025000900
CH4_1B2_250m_-103.43228_32.06492?status=not_deleted,35025000900
CH4_1B2_250m_-103.47148_32.04827?status=not_deleted,35025000900
CH4_1B2_250m_-103.38927_32.04459?status=not_deleted,35025000900
CH4_1B2_250m_-103.04161_32.49549?status=not_deleted,48003950100
CH4_1B2_250m_-103.57315_32.03715?status=not_deleted,35025000900
CH4_1B2_250m_-103.56696_32.01834?status=not_deleted,35025000900
CH4_1B2_250m_-103.55960_32.15167?status=not_deleted,35025000900
CH4_1B2_250m_-103.56200_32.06519?status=not_deleted,35025000900
CH4_1B2_250m_-103.56767_32.06529?status=not_deleted,35025000900
CH4_1B2_250m_-103.59657_32.26726?status=not_deleted,35025000900
CH4_1B2_250m_-103.59513_32.06508?status=not_deleted,35025000900
CH4_1B2_250m_-103.61762_32.06325?status=not_deleted,35025000900
CH4_1B2_250m_-103.62804_32.11289?status=not_deleted,35025000900
CH4_1B2_250m_-103.63792_32.14783?status=not_deleted,35025000900
CH4_1B2_250m_-103.62663_32.20033?status=not_deleted,35025000900
CH4_1B2_250m_-103.62144_32.35434?status=not_deleted,35025000900
CH4_1B2_250m_-103.65050_32.06514?status=not_deleted,35025000900
CH4_1B2_250m_-103.64593_32.14852?status=not_deleted,35025000900
CH4_1B2_250m_-103.65894_32.16597?status=not_deleted,35025000900
CH4_1B2_250m_-103.64241_32.19638?status=not_deleted,35025000900
CH4_1B2_250m_-103.64408_32.06491?status=not_deleted,35025000900
CH4_1B2_250m_-103.68209_32.09979?status=not_deleted,35025000900
CH4_1B2_250m_-103.68445_32.21220?status=not_deleted,35025000900
CH4_1B2_250m_-103.67268_32.25956?status=not_deleted,35025000900
CH4_1B2_250m_-103.67811_32.30332?status=not_deleted,35025000900
CH4_1B2_250m_-103.67508_32.18255?status=not_deleted,35025000900
CH4_1B2_250m_-103.67640_32.26041?status=not_deleted,35025000900
CH4_1B2_250m_-103.70659_32.19517?status=not_deleted,35025000900
CH4_1B2_250m_-103.71912_32.31428?status=not_deleted,35025000900
CH4_1B2_250m_-103.75018_32.05236?status=not_deleted,35015000800
CH4_1B2_250m_-103.75123_32.12175?status=not_deleted,35015000800
CH4_1B2_250m_-103.76133_32.13907?status=not_deleted,35015000800
CH4_1B2_250m_-103.76390_32.29602?status=not_deleted,35015000800
CH4_1B2_250m_-103.77746_32.10395?status=not_deleted,35015000800
CH4_1B2_250m_-103.79662_32.20810?status=not_deleted,35015000800
CH4_1B2_250m_-103.81512_32.27157?status=not_deleted,35015000800
CH4_1B2_250m_-103.81826_32.02406?status=not_deleted,35015000800
CH4_1B2_250m_-103.81915_32.15247?status=not_deleted,35015000800
CH4_1B2_250m_-103.82035_32.00753?status=not_deleted,35015000800
CH4_1B2_250m_-103.83738_32.25943?status=not_deleted,35015000800
CH4_1B2_250m_-103.83981_32.21267?status=not_deleted,35015000800
CH4_1B2_250m_-103.83750_32.10452?status=not_deleted,35015000800
CH4_1B2_250m_-103.84343_32.03261?status=not_deleted,35015000800
CH4_1B2_250m_-103.87540_32.28328?status=not_deleted,35015000800
CH4_1B2_250m_-103.88991_32.01938?status=not_deleted,35015000800
CH4_1B2_250m_-103.57467_32.19650?status=not_deleted,35025000900
CH4_1B2_250m_-103.55742_32.06523?status=not_deleted,35025000900
CH4_1B2_250m_-103.55040_32.06519?status=not_deleted,35025000900
CH4_1B2_250m_-103.58087_32.28479?status=not_deleted,35025000900
CH4_1B2_250m_-103.61800_32.15645?status=not_deleted,35025000900
CH4_1B2_250m_-103.69278_32.31416?status=not_deleted,35025000900
CH4_1B2_250m_-103.75570_32.12134?status=not_deleted,35015000800
CH4_1B2_250m_-104.22568_32.13754?status=not_deleted,35015000800
CH4_1B2_250m_-104.22023_32.18064?status=not_deleted,35015000800
CH4_1B2_250m_-104.20611_32.22128?status=not_deleted,35015000800
CH4_1B2_250m_-104.15070_32.20085?status=not_deleted,35015000800
CH4_1B2_250m_-104.13595_32.21130?status=not_deleted,35015000800
CH4_1B2_250m_-104.15445_32.20734?status=not_deleted,35015000800
CH4_1B2_250m_-104.13248_32.07758?status=not_deleted,35015000800
CH4_1B2_250m_-104.06808_32.28893?status=not_deleted,35015000800
CH4_1B2_250m_-104.06637_32.31087?status=not_deleted,35015000800
CH4_1B2_250m_-104.01113_32.26598?status=not_deleted,35015000800
CH4_1B2_250m_-104.00494_32.13926?status=not_deleted,35015000800
CH4_1B2_250m_-103.96137_32.24818?status=not_deleted,35015000800
CH4_1B2_250m_-103.97670_32.12583?status=not_deleted,35015000800
CH4_1B2_250m_-103.97345_32.30047?status=not_deleted,35015000800
CH4_1B2_250m_-103.94517_32.24078?status=not_deleted,35015000800
CH4_1B2_250m_-103.90708_32.11819?status=not_deleted,35015000800
CH4_1B2_250m_-104.17457_32.14394?status=not_deleted,35015000800
CH4_1B2_250m_-104.17626_32.30338?status=not_deleted,35015000800
CH4_1B2_250m_-104.14065_32.01939?status=not_deleted,35015000800
CH4_1B2_250m_-104.08518_32.10833?status=not_deleted,35015000800
CH4_1B2_250m_-103.18725_32.41777?status=not_deleted,35025000800
CH4_1B2_250m_-103.20813_32.10358?status=not_deleted,35025000900
CH4_1B2_250m_-103.22001_32.20887?status=not_deleted,35025000900
CH4_1B2_250m_-103.21889_32.20663?status=not_deleted,35025000900
CH4_1B2_250m_-103.22485_32.20221?status=not_deleted,35025000900
CH4_1B2_250m_-103.21104_32.41632?status=not_deleted,35025000800
CH4_1B2_250m_-103.21652_32.58520?status=not_deleted,35025000800
CH4_1B2_250m_-103.21270_32.33083?status=not_deleted,35025000900
CH4_1B2_250m_-103.22805_32.22448?status=not_deleted,35025000900
CH4_1B2_250m_-103.20711_32.05328?status=not_deleted,35025000900
CH4_1B2_250m_-103.23563_32.24674?status=not_deleted,35025000900
CH4_1B2_250m_-103.24676_32.29010?status=not_deleted,35025000900
CH4_1B2_250m_-103.25119_32.30745?status=not_deleted,35025000900
CH4_1B2_250m_-103.24456_32.48908?status=not_deleted,35025000800
CH4_1B2_250m_-103.24238_32.28316?status=not_deleted,35025000900
CH4_1B2_250m_-103.27218_32.43987?status=not_deleted,35025000800
CH4_1B2_250m_-103.27009_32.42873?status=not_deleted,35025000800
CH4_1B2_250m_-103.25858_32.57445?status=not_deleted,35025000800
CH4_1B2_250m_-103.27604_32.42865?status=not_deleted,35025000800
CH4_1B2_250m_-103.28332_32.51535?status=not_deleted,35025000800
CH4_1B2_250m_-103.31713_32.02072?status=not_deleted,35025000900
CH4_1B2_250m_-103.29712_32.39828?status=not_deleted,35025000900
CH4_1B2_250m_-103.33810_32.16647?status=not_deleted,35025000900
CH4_1B2_250m_-103.32507_32.50418?status=not_deleted,35025000800
CH4_1B2_250m_-103.37617_32.17718?status=not_deleted,35025000900
CH4_1B2_250m_-103.37921_32.29459?status=not_deleted,35025000900
CH4_1B2_250m_-103.38243_32.44133?status=not_deleted,35025000800
CH4_1B2_250m_-103.39443_32.47774?status=not_deleted,35025000702
CH4_1B2_250m_-103.40521_32.20244?status=not_deleted,35025000900
CH4_1B2_250m_-103.41294_32.19644?status=not_deleted,35025000900
CH4_1B2_250m_-103.41150_32.35437?status=not_deleted,35025000800
CH4_1B2_250m_-103.44423_32.41489?status=not_deleted,35025000900
CH4_1B2_250m_-103.44282_32.26773?status=not_deleted,35025000900
CH4_1B2_250m_-103.44043_32.23849?status=not_deleted,35025000900
CH4_1B2_250m_-103.46250_32.42318?status=not_deleted,35025000900
CH4_1B2_250m_-103.45429_32.42843?status=not_deleted,35025000702
CH4_1B2_250m_-103.45148_32.45644?status=not_deleted,35025000702
CH4_1B2_250m_-103.45056_32.35508?status=not_deleted,35025000900
CH4_1B2_250m_-103.46123_32.04214?status=not_deleted,35025000900
CH4_1B2_250m_-103.48181_32.44199?status=not_deleted,35025000900
CH4_1B2_250m_-103.51450_32.44454?status=not_deleted,35025000900
CH4_1B2_250m_-103.49789_32.28229?status=not_deleted,35025000900
CH4_1B2_250m_-103.50629_32.18928?status=not_deleted,35025000900
CH4_1B2_250m_-103.50168_32.10754?status=not_deleted,35025000900
CH4_1B2_250m_-103.53844_32.19795?status=not_deleted,35025000900
CH4_1B2_250m_-103.51797_32.76623?status=not_deleted,35025001100
CH4_1B2_250m_-103.52664_32.05166?status=not_deleted,35025000900
CH4_1B2_250m_-103.55291_32.44341?status=not_deleted,35025000900
CH4_1B2_250m_-103.56314_32.19910?status=not_deleted,35025000900
CH4_1B2_250m_-103.57645_32.41596?status=not_deleted,35025000900
CH4_1B2_250m_-103.56807_32.19631?status=not_deleted,35025000900
CH4_1B2_250m_-103.56375_32.15281?status=not_deleted,35025000900
CH4_1B2_250m_-103.62106_32.13261?status=not_deleted,35025000900
CH4_1B2_250m_-103.63747_32.76290?status=not_deleted,35025001100
CH4_1B2_250m_-103.63842_32.06395?status=not_deleted,35025000900
CH4_1B2_250m_-103.66265_32.24134?status=not_deleted,35025000900
CH4_1B2_250m_-103.69186_32.41528?status=not_deleted,35025000900
CH4_1B2_250m_-103.67613_32.05210?status=not_deleted,35025000900
CH4_1B2_250m_-103.73797_32.73977?status=not_deleted,35025001100
CH4_1B2_250m_-103.80547_32.20965?status=not_deleted,35015000800
CH4_1B2_250m_-103.80341_32.04343?status=not_deleted,35015000800
CH4_1B2_250m_-103.83008_32.20578?status=not_deleted,35015000800
CH4_1B2_250m_-103.82849_32.67448?status=not_deleted,35015000900
CH4_1B2_250m_-103.82819_32.53430?status=not_deleted,35015000900
CH4_1B2_250m_-103.83101_32.73779?status=not_deleted,35015000900
CH4_1B2_250m_-103.91890_32.09197?status=not_deleted,35015000800
CH4_1B2_250m_-103.90736_32.77750?status=not_deleted,35015000900
CH4_1B2_250m_-103.90948_32.76505?status=not_deleted,35015000900
CH4_1B2_250m_-103.91696_32.76692?status=not_deleted,35015000900
CH4_1B2_250m_-103.92030_32.70663?status=not_deleted,35015000900
CH4_1B2_250m_-103.98172_32.12470?status=not_deleted,35015000800
CH4_1B2_250m_-104.00564_32.71988?status=not_deleted,35015000900
CH4_1B2_250m_-104.00294_32.24012?status=not_deleted,35015000800
CH4_1B2_250m_-104.04168_32.55561?status=not_deleted,35015000900
CH4_1B2_250m_-104.05307_32.67172?status=not_deleted,35015000900
CH4_1B2_250m_-104.05488_32.62281?status=not_deleted,35015000900
CH4_1B2_250m_-104.05955_32.20208?status=not_deleted,35015000800
CH4_1B2_250m_-104.06457_32.75620?status=not_deleted,35015000900
CH4_1B2_250m_-104.08803_32.58545?status=not_deleted,35015000900
CH4_1B2_250m_-104.11138_32.29552?status=not_deleted,35015000800
CH4_1B2_250m_-104.12284_32.70194?status=not_deleted,35015000900
CH4_1B2_250m_-104.10868_32.67967?status=not_deleted,35015000900
CH4_1B2_250m_-104.13224_32.25851?status=not_deleted,35015000800
CH4_1B2_250m_-104.15297_32.53942?status=not_deleted,35015000700
CH4_1B2_250m_-104.15632_32.56535?status=not_deleted,35015000700
CH4_1B2_250m_-104.16558_32.61504?status=not_deleted,35015000900
