NAME,B01003_001E,B17001_002E,B03002_003E,B03002_012E,B08201_002E,state,county,tract,block group
Block Group 1; Census Tract 37.31; Bernalillo County; New Mexico,1431,,796,508,,35,001,003731,1
Block Group 2; Census Tract 37.31; Bernalillo County; New Mexico,2459,,1593,537,,35,001,003731,2
Block Group 1; Census Tract 37.33; Bernalillo County; New Mexico,1585,,268,1066,,35,001,003733,1
Block Group 2; Census Tract 37.33; Bernalillo County; New Mexico,1703,,657,711,,35,001,003733,2
Block Group 1; Census Tract 37.36; Bernalillo County; New Mexico,2370,,912,941,,35,001,003736,1
Block Group 1; Census Tract 37.37; Bernalillo County; New Mexico,1274,,945,236,,35,001,003737,1
Block Group 2; Census Tract 37.37; Bernalillo County; New Mexico,1786,,1261,295,,35,001,003737,2
Block Group 1; Census Tract 37.38; Bernalillo County; New Mexico,3269,,1109,1124,,35,001,003738,1
Block Group 2; Census Tract 37.38; Bernalillo County; New Mexico,574,,374,150,,35,001,003738,2
Block Group 3; Census Tract 37.38; Bernalillo County; New Mexico,687,,493,160,,35,001,003738,3
Block Group 4; Census Tract 37.38; Bernalillo County; New Mexico,714,,523,101,,35,001,003738,4
Block Group 1; Census Tract 37.39; Bernalillo County; New Mexico,1681,,885,690,,35,001,003739,1
Block Group 1; Census Tract 37.40; Bernalillo County; New Mexico,786,,318,349,,35,001,003740,1
Block Group 2; Census Tract 37.40; Bernalillo County; New Mexico,2792,,1327,617,,35,001,003740,2
Block Group 3; Census Tract 37.40; Bernalillo County; New Mexico,1738,,475,974,,35,001,003740,3
Block Group 1; Census Tract 37.41; Bernalillo County; New Mexico,927,,764,70,,35,001,003741,1
Block Group 2; Census Tract 37.41; Bernalillo County; New Mexico,1019,,746,263,,35,001,003741,2
Block Group 3; Census Tract 37.41; Bernalillo County; New Mexico,0,,0,0,,35,001,003741,3
Block Group 1; Census Tract 37.42; Bernalillo County; New Mexico,0,,0,0,,35,001,003742,1
Block Group 2; Census Tract 37.42; Bernalillo County; New Mexico,1429,,1187,194,,35,001,003742,2
Block Group 3; Census Tract 37.42; Bernalillo County; New Mexico,1599,,1031,250,,35,001,003742,3
Block Group 4; Census Tract 37.42; Bernalillo County; New Mexico,2038,,1378,528,,35,001,003742,4
Block Group 1; Census Tract 37.43; Bernalillo County; New Mexico,1876,,897,587,,35,001,003743,1
Block Group 2; Census Tract 37.43; Bernalillo County; New Mexico,2547,,1197,664,,35,001,003743,2
Block Group 3; Census Tract 37.43; Bernalillo County; New Mexico,1996,,931,443,,35,001,003743,3
Block Group 1; Census Tract 37.44; Bernalillo County; New Mexico,1524,,1089,335,,35,001,003744,1
Block Group 1; Census Tract 37.45; Bernalillo County; New Mexico,1478,,1048,346,,35,001,003745,1
Block Group 1; Census Tract 37.46; Bernalillo County; New Mexico,1570,,797,690,,35,001,003746,1
Block Group 2; Census Tract 37.46; Bernalillo County; New Mexico,2560,,1002,1121,,35,001,003746,2
Block Group 3; Census Tract 37.46; Bernalillo County; New Mexico,297,,149,148,,35,001,003746,3
Block Group 1; Census Tract 38.03; Bernalillo County; New Mexico,2517,,1914,530,,35,001,003803,1
Block Group 2; Census Tract 38.03; Bernalillo County; New Mexico,852,,751,73,,35,001,003803,2
Block Group 1; Census Tract 38.04; Bernalillo County; New Mexico,2005,,1215,579,,35,001,003804,1
Block Group 2; Census Tract 38.04; Bernalillo County; New Mexico,1282,,672,610,,35,001,003804,2
Block Group 3; Census Tract 38.04; Bernalillo County; New Mexico,1246,,866,344,,35,001,003804,3
Block Group 4; Census Tract 38.04; Bernalillo County; New Mexico,960,,694,254,,35,001,003804,4
Block Group 1; Census Tract 38.05; Bernalillo County; New Mexico,1714,,1413,181,,35,001,003805,1
Block Group 2; Census Tract 38.05; Bernalillo County; New Mexico,730,,328,298,,35,001,003805,2
Block Group 1; Census Tract 38.06; Bernalillo County; New Mexico,1685,,1227,408,,35,001,003806,1
Block Group 2; Census Tract 38.06; Bernalillo County; New Mexico,2131,,1164,925,,35,001,003806,2
Block Group 1; Census Tract 38.07; Bernalillo County; New Mexico,1700,,1270,347,,35,001,003807,1
Block Group 2; Census Tract 38.07; Bernalillo County; New Mexico,980,,820,103,,35,001,003807,2
Block Group 3; Census Tract 38.07; Bernalillo County; New Mexico,2061,,1216,493,,35,001,003807,3
Block Group 1; Census Tract 40.01; Bernalillo County; New Mexico,914,,315,582,,35,001,004001,1
Block Group 2; Census Tract 40.01; Bernalillo County; New Mexico,1371,,339,1008,,35,001,004001,2
Block Group 3; Census Tract 40.01; Bernalillo County; New Mexico,548,,263,285,,35,001,004001,3
Block Group 4; Census Tract 40.01; Bernalillo County; New Mexico,2131,,226,1810,,35,001,004001,4
Block Group 1; Census Tract 43; Bernalillo County; New Mexico,663,,152,467,,35,001,004300,1
Block Group 2; Census Tract 43; Bernalillo County; New Mexico,850,,10,840,,35,001,004300,2
Block Group 3; Census Tract 43; Bernalillo County; New Mexico,1475,,300,1175,,35,001,004300,3
Block Group 4; Census Tract 43; Bernalillo County; New Mexico,2168,,448,1515,,35,001,004300,4
Block Group 1; Census Tract 44.01; Bernalillo County; New Mexico,2585,,219,2340,,35,001,004401,1
Block Group 2; Census Tract 44.01; Bernalillo County; New Mexico,652,,32,620,,35,001,004401,2
Block Group 1; Census Tract 44.02; Bernalillo County; New Mexico,2424,,483,1858,,35,001,004402,1
Block Group 2; Census Tract 44.02; Bernalillo County; New Mexico,1207,,193,995,,35,001,004402,2
Block Group 1; Census Tract 45.01; Bernalillo County; New Mexico,2025,,205,1791,,35,001,004501,1
Block Group 2; Census Tract 45.01; Bernalillo County; New Mexico,1380,,46,1334,,35,001,004501,2
Block Group 1; Census Tract 45.02; Bernalillo County; New Mexico,2386,,98,2210,,35,001,004502,1
Block Group 2; Census Tract 45.02; Bernalillo County; New Mexico,852,,200,595,,35,001,004502,2
Block Group 1; Census Tract 46.02; Bernalillo County; New Mexico,2661,,567,2007,,35,001,004602,1
Block Group 2; Census Tract 46.02; Bernalillo County; New Mexico,1307,,306,966,,35,001,004602,2
Block Group 1; Census Tract 46.03; Bernalillo County; New Mexico,974,,63,909,,35,001,004603,1
Block Group 2; Census Tract 46.03; Bernalillo County; New Mexico,380,,151,217,,35,001,004603,2
Block Group 3; Census Tract 46.03; Bernalillo County; New Mexico,1831,,212,1453,,35,001,004603,3
Block Group 1; Census Tract 46.04; Bernalillo County; New Mexico,2280,,820,1423,,35,001,004604,1
Block Group 2; Census Tract 46.04; Bernalillo County; New Mexico,2769,,208,2403,,35,001,004604,2
Block Group 1; Census Tract 47.12; Bernalillo County; New Mexico,2715,,172,2047,,35,001,004712,1
Block Group 2; Census Tract 47.12; Bernalillo County; New Mexico,1941,,91,1638,,35,001,004712,2
Block Group 3; Census Tract 47.12; Bernalillo County; New Mexico,2385,,71,2212,,35,001,004712,3
Block Group 1; Census Tract 47.13; Bernalillo County; New Mexico,1701,,172,1266,,35,001,004713,1
Block Group 2; Census Tract 47.13; Bernalillo County; New Mexico,2404,,145,1901,,35,001,004713,2
Block Group 3; Census Tract 47.13; Bernalillo County; New Mexico,3166,,141,3006,,35,001,004713,3
Block Group 1; Census Tract 47.15; Bernalillo County; New Mexico,2765,,240,2501,,35,001,004715,1
Block Group 2; Census Tract 47.15; Bernalillo County; New Mexico,1819,,298,1515,,35,001,004715,2
Block Group 1; Census Tract 47.16; Bernalillo County; New Mexico,1234,,421,736,,35,001,004716,1
Block Group 2; Census Tract 47.16; Bernalillo County; New Mexico,1078,,559,469,,35,001,004716,2
Block Group 1; Census Tract 47.20; Bernalillo County; New Mexico,2045,,1081,769,,35,001,004720,1
Block Group 2; Census Tract 47.20; Bernalillo County; New Mexico,1603,,890,647,,35,001,004720,2
Block Group 1; Census Tract 47.22; Bernalillo County; New Mexico,1529,,806,575,,35,001,004722,1
Block Group 2; Census Tract 47.22; Bernalillo County; New Mexico,910,,343,254,,35,001,004722,2
Block Group 3; Census Tract 47.22; Bernalillo County; New Mexico,2781,,938,1259,,35,001,004722,3
Block Group 1; Census Tract 47.23; Bernalillo County; New Mexico,1869,,1007,697,,35,001,004723,1
Block Group 2; Census Tract 47.23; Bernalillo County; New Mexico,1146,,332,605,,35,001,004723,2
Block Group 3; Census Tract 47.23; Bernalillo County; New Mexico,1603,,396,965,,35,001,004723,3
Block Group 4; Census Tract 47.23; Bernalillo County; New Mexico,2262,,935,1154,,35,001,004723,4
Block Group 1; Census Tract 47.24; Bernalillo County; New Mexico,1568,,582,947,,35,001,004724,1
Block Group 2; Census Tract 47.24; Bernalillo County; New Mexico,1362,,545,724,,35,001,004724,2
Block Group 1; Census Tract 47.25; Bernalillo County; New Mexico,1227,,370,848,,35,001,004725,1
Block Group 2; Census Tract 47.25; Bernalillo County; New Mexico,2016,,619,1284,,35,001,004725,2
Block Group 1; Census Tract 47.26; Bernalillo County; New Mexico,2124,,723,1202,,35,001,004726,1
Block Group 1; Census Tract 47.27; Bernalillo County; New Mexico,1012,,306,339,,35,001,004727,1
Block Group 2; Census Tract 47.27; Bernalillo County; New Mexico,1025,,418,495,,35,001,004727,2
Block Group 1; Census Tract 47.28; Bernalillo County; New Mexico,1849,,522,1087,,35,001,004728,1
Block Group 2; Census Tract 47.28; Bernalillo County; New Mexico,797,,403,305,,35,001,004728,2
Block Group 3; Census Tract 47.28; Bernalillo County; New Mexico,1203,,778,415,,35,001,004728,3
Block Group 4; Census Tract 47.28; Bernalillo County; New Mexico,1200,,508,382,,35,001,004728,4
Block Group 1; Census Tract 47.29; Bernalillo County; New Mexico,2288,,926,1178,,35,001,004729,1
Block Group 2; Census Tract 47.29; Bernalillo County; New Mexico,1665,,726,862,,35,001,004729,2
Block Group 1; Census Tract 47.33; Bernalillo County; New Mexico,1356,,81,1214,,35,001,004733,1
Block Group 2; Census Tract 47.33; Bernalillo County; New Mexico,1683,,97,1464,,35,001,004733,2
Block Group 3; Census Tract 47.33; Bernalillo County; New Mexico,1139,,88,1051,,35,001,004733,3
Block Group 4; Census Tract 47.33; Bernalillo County; New Mexico,2091,,124,1578,,35,001,004733,4
Block Group 1; Census Tract 47.34; Bernalillo County; New Mexico,1980,,93,1851,,35,001,004734,1
Block Group 2; Census Tract 47.34; Bernalillo County; New Mexico,1930,,252,1614,,35,001,004734,2
Block Group 3; Census Tract 47.34; Bernalillo County; New Mexico,822,,0,822,,35,001,004734,3
Block Group 4; Census Tract 47.34; Bernalillo County; New Mexico,1128,,127,946,,35,001,004734,4
Block Group 1; Census Tract 47.35; Bernalillo County; New Mexico,1138,,150,849,,35,001,004735,1
Block Group 2; Census Tract 47.35; Bernalillo County; New Mexico,823,,85,711,,35,001,004735,2
Block Group 1; Census Tract 47.36; Bernalillo County; New Mexico,1636,,160,1409,,35,001,004736,1
Block Group 1; Census Tract 47.37; Bernalillo County; New Mexico,3493,,541,2382,,35,001,004737,1
Block Group 2; Census Tract 47.37; Bernalillo County; New Mexico,3884,,846,2681,,35,001,004737,2
Block Group 3; Census Tract 47.37; Bernalillo County; New Mexico,1654,,361,894,,35,001,004737,3
Block Group 1; Census Tract 47.38; Bernalillo County; New Mexico,1551,,173,1353,,35,001,004738,1
Block Group 2; Census Tract 47.38; Bernalillo County; New Mexico,3272,,279,2812,,35,001,004738,2
Block Group 3; Census Tract 47.38; Bernalillo County; New Mexico,2067,,214,1285,,35,001,004738,3
Block Group 1; Census Tract 47.39; Bernalillo County; New Mexico,3343,,329,2904,,35,001,004739,1
Block Group 2; Census Tract 47.39; Bernalillo County; New Mexico,1401,,132,1145,,35,001,004739,2
Block Group 3; Census Tract 47.39; Bernalillo County; New Mexico,1427,,84,1150,,35,001,004739,3
Block Group 4; Census Tract 47.39; Bernalillo County; New Mexico,891,,38,759,,35,001,004739,4
Block Group 1; Census Tract 47.42; Bernalillo County; New Mexico,2321,,694,1380,,35,001,004742,1
Block Group 2; Census Tract 47.42; Bernalillo County; New Mexico,2895,,769,1969,,35,001,004742,2
Block Group 3; Census Tract 47.42; Bernalillo County; New Mexico,1057,,91,768,,35,001,004742,3
Block Group 1; Census Tract 47.43; Bernalillo County; New Mexico,1996,,438,1391,,35,001,004743,1
Block Group 2; Census Tract 47.43; Bernalillo County; New Mexico,2096,,582,1310,,35,001,004743,2
Block Group 1; Census Tract 47.44; Bernalillo County; New Mexico,1753,,497,996,,35,001,004744,1
Block Group 2; Census Tract 47.44; Bernalillo County; New Mexico,2886,,582,1938,,35,001,004744,2
Block Group 3; Census Tract 47.44; Bernalillo County; New Mexico,2921,,1185,1575,,35,001,004744,3
Block Group 1; Census Tract 47.45; Bernalillo County; New Mexico,3028,,1614,1085,,35,001,004745,1
Block Group 2; Census Tract 47.45; Bernalillo County; New Mexico,1144,,681,270,,35,001,004745,2
Block Group 3; Census Tract 47.45; Bernalillo County; New Mexico,2436,,672,1486,,35,001,004745,3
Block Group 1; Census Tract 47.47; Bernalillo County; New Mexico,1822,,1056,608,,35,001,004747,1
Block Group 2; Census Tract 47.47; Bernalillo County; New Mexico,449,,208,193,,35,001,004747,2
Block Group 3; Census Tract 47.47; Bernalillo County; New Mexico,2352,,780,990,,35,001,004747,3
Block Group 1; Census Tract 47.49; Bernalillo County; New Mexico,2037,,446,1212,,35,001,004749,1
Block Group 2; Census Tract 47.49; Bernalillo County; New Mexico,1183,,202,787,,35,001,004749,2
Block Group 3; Census Tract 47.49; Bernalillo County; New Mexico,1347,,514,712,,35,001,004749,3
Block Group 1; Census Tract 47.50; Bernalillo County; New Mexico,2609,,551,1473,,35,001,004750,1
Block Group 2; Census Tract 47.50; Bernalillo County; New Mexico,1245,,301,892,,35,001,004750,2
Block Group 3; Census Tract 47.50; Bernalillo County; New Mexico,900,,289,485,,35,001,004750,3
Block Group 4; Census Tract 47.50; Bernalillo County; New Mexico,1467,,261,860,,35,001,004750,4
Block Group 1; Census Tract 47.52; Bernalillo County; New Mexico,2257,,822,972,,35,001,004752,1
Block Group 2; Census Tract 47.52; Bernalillo County; New Mexico,1045,,474,311,,35,001,004752,2
Block Group 3; Census Tract 47.52; Bernalillo County; New Mexico,747,,211,297,,35,001,004752,3
Block Group 1; Census Tract 47.53; Bernalillo County; New Mexico,2686,,1059,1495,,35,001,004753,1
Block Group 2; Census Tract 47.53; Bernalillo County; New Mexico,1478,,455,684,,35,001,004753,2
Block Group 1; Census Tract 47.54; Bernalillo County; New Mexico,1859,,568,705,,35,001,004754,1
Block Group 2; Census Tract 47.54; Bernalillo County; New Mexico,2829,,743,1810,,35,001,004754,2
Block Group 1; Census Tract 47.55; Bernalillo County; New Mexico,1666,,560,907,,35,001,004755,1
Block Group 2; Census Tract 47.55; Bernalillo County; New Mexico,2110,,844,976,,35,001,004755,2
Block Group 1; Census Tract 47.56; Bernalillo County; New Mexico,4629,,1621,2032,,35,001,004756,1
Block Group 1; Census Tract 47.57; Bernalillo County; New Mexico,2684,,1406,1091,,35,001,004757,1
Block Group 2; Census Tract 47.57; Bernalillo County; New Mexico,1485,,663,811,,35,001,004757,2
Block Group 3; Census Tract 47.57; Bernalillo County; New Mexico,1165,,433,622,,35,001,004757,3
Block Group 1; Census Tract 47.58; Bernalillo County; New Mexico,1951,,920,758,,35,001,004758,1
Block Group 2; Census Tract 47.58; Bernalillo County; New Mexico,1704,,641,630,,35,001,004758,2
Block Group 1; Census Tract 47.59; Bernalillo County; New Mexico,1447,,0,1447,,35,001,004759,1
Block Group 2; Census Tract 47.59; Bernalillo County; New Mexico,1867,,338,1316,,35,001,004759,2
Block Group 1; Census Tract 47.60; Bernalillo County; New Mexico,3089,,360,1987,,35,001,004760,1
Block Group 2; Census Tract 47.60; Bernalillo County; New Mexico,973,,37,903,,35,001,004760,2
Block Group 1; Census Tract 47.61; Bernalillo County; New Mexico,2547,,118,2329,,35,001,004761,1
Block Group 1; Census Tract 47.62; Bernalillo County; New Mexico,1087,,117,912,,35,001,004762,1
Block Group 2; Census Tract 47.62; Bernalillo County; New Mexico,446,,51,312,,35,001,004762,2
Block Group 3; Census Tract 47.62; Bernalillo County; New Mexico,1885,,96,1728,,35,001,004762,3
Block Group 4; Census Tract 47.62; Bernalillo County; New Mexico,1250,,26,1020,,35,001,004762,4
Block Group 1; Census Tract 47.63; Bernalillo County; New Mexico,2396,,1307,1027,,35,001,004763,1
Block Group 2; Census Tract 47.63; Bernalillo County; New Mexico,2380,,645,1244,,35,001,004763,2
Block Group 1; Census Tract 47.64; Bernalillo County; New Mexico,1401,,585,677,,35,001,004764,1
Block Group 2; Census Tract 47.64; Bernalillo County; New Mexico,1863,,617,943,,35,001,004764,2
Block Group 1; Census Tract 48; Bernalillo County; New Mexico,1409,,314,999,,35,001,004800,1
Block Group 2; Census Tract 48; Bernalillo County; New Mexico,1915,,359,1161,,35,001,004800,2
Block Group 3; Census Tract 48; Bernalillo County; New Mexico,623,,253,311,,35,001,004800,3
Block Group 1; Census Tract 49; Bernalillo County; New Mexico,1952,,858,693,,35,001,004900,1
Block Group 2; Census Tract 49; Bernalillo County; New Mexico,666,,263,248,,35,001,004900,2
Block Group 3; Census Tract 49; Bernalillo County; New Mexico,935,,650,161,,35,001,004900,3
Block Group 1; Census Tract 9405; Bernalillo County; New Mexico,788,,504,222,,35,001,940500,1
Block Group 2; Census Tract 9405; Bernalillo County; New Mexico,2156,,1547,300,,35,001,940500,2
Block Group 1; Census Tract 9406.01; Bernalillo County; New Mexico,3148,,1376,1288,,35,001,940601,1
Block Group 2; Census Tract 9406.01; Bernalillo County; New Mexico,3146,,845,1591,,35,001,940601,2
Block Group 3; Census Tract 9406.01; Bernalillo County; New Mexico,4974,,2336,1702,,35,001,940601,3
Block Group 1; Census Tract 9406.02; Bernalillo County; New Mexico,1456,,0,29,,35,001,940602,1
Block Group 2; Census Tract 9406.02; Bernalillo County; New Mexico,590,,218,262,,35,001,940602,2
Block Group 1; Census Tract 9407; Bernalillo County; New Mexico,2925,,54,539,,35,001,940700,1
Block Group 1; Census Tract 9408; Bernalillo County; New Mexico,0,,0,0,,35,001,940800,1
Block Group 2; Census Tract 9408; Bernalillo County; New Mexico,0,,0,0,,35,001,940800,2
Block Group 3; Census Tract 9408; Bernalillo County; New Mexico,0,,0,0,,35,001,940800,3
Block Group 4; Census Tract 9408; Bernalillo County; New Mexico,0,,0,0,,35,001,940800,4
Block Group 1; Census Tract 9800; Bernalillo County; New Mexico,705,,510,110,,35,001,980000,1
Block Group 2; Census Tract 9800; Bernalillo County; New Mexico,389,,218,125,,35,001,980000,2
Block Group 3; Census Tract 9800; Bernalillo County; New Mexico,2330,,1064,638,,35,001,980000,3
Block Group 4; Census Tract 9800; Bernalillo County; New Mexico,553,,260,155,,35,001,980000,4
Block Group 1; Census Tract 9803; Bernalillo County; New Mexico,0,,0,0,,35,001,980300,1
Block Group 1; Census Tract 9805; Bernalillo County; New Mexico,1231,,267,737,,35,001,980500,1
Block Group 1; Census Tract 9806; Bernalillo County; New Mexico,16,,8,0,,35,001,980600,1
Block Group 2; Census Tract 9806; Bernalillo County; New Mexico,0,,0,0,,35,001,980600,2
Block Group 1; Census Tract 9764.01; Catron County; New Mexico,1054,,788,198,,35,003,976401,1
Block Group 2; Census Tract 9764.01; Catron County; New Mexico,665,,374,280,,35,003,976401,2
Block Group 1; Census Tract 9764.02; Catron County; New Mexico,540,,503,37,,35,003,976402,1
Block Group 2; Census Tract 9764.02; Catron County; New Mexico,635,,576,44,,35,003,976402,2
Block Group 3; Census Tract 9764.02; Catron County; New Mexico,791,,668,0,,35,003,976402,3
Block Group 1; Census Tract 2.01; Chaves County; New Mexico,335,,233,102,,35,005,000201,1
Block Group 2; Census Tract 2.01; Chaves County; New Mexico,1006,,509,480,,35,005,000201,2
Block Group 3; Census Tract 2.01; Chaves County; New Mexico,1460,,386,1021,,35,005,000201,3
Block Group 4; Census Tract 2.01; Chaves County; New Mexico,330,,135,119,,35,005,000201,4
Block Group 1; Census Tract 2.02; Chaves County; New Mexico,2033,,670,1305,,35,005,000202,1
Block Group 2; Census Tract 2.02; Chaves County; New Mexico,706,,107,556,,35,005,000202,2
Block Group 3; Census Tract 2.02; Chaves County; New Mexico,987,,586,368,,35,005,000202,3
Block Group 1; Census Tract 3.01; Chaves County; New Mexico,1398,,362,975,,35,005,000301,1
Block Group 2; Census Tract 3.01; Chaves County; New Mexico,651,,284,349,,35,005,000301,2
Block Group 3; Census Tract 3.01; Chaves County; New Mexico,808,,133,675,,35,005,000301,3
Block Group 1; Census Tract 3.02; Chaves County; New Mexico,2254,,1003,985,,35,005,000302,1
Block Group 2; Census Tract 3.02; Chaves County; New Mexico,839,,241,417,,35,005,000302,2
Block Group 1; Census Tract 4; Chaves County; New Mexico,1527,,747,774,,35,005,000400,1
Block Group 2; Census Tract 4; Chaves County; New Mexico,2399,,316,2037,,35,005,000400,2
Block Group 3; Census Tract 4; Chaves County; New Mexico,565,,124,441,,35,005,000400,3
Block Group 4; Census Tract 4; Chaves County; New Mexico,801,,341,413,,35,005,000400,4
Block Group 1; Census Tract 5; Chaves County; New Mexico,713,,166,536,,35,005,000500,1
Block Group 2; Census Tract 5; Chaves County; New Mexico,1278,,236,1035,,35,005,000500,2
Block Group 1; Census Tract 6; Chaves County; New Mexico,1097,,321,692,,35,005,000600,1
Block Group 2; Census Tract 6; Chaves County; New Mexico,926,,41,880,,35,005,000600,2
Block Group 3; Census Tract 6; Chaves County; New Mexico,629,,51,548,,35,005,000600,3
Block Group 4; Census Tract 6; Chaves County; New Mexico,1561,,156,1391,,35,005,000600,4
Block Group 5; Census Tract 6; Chaves County; New Mexico,728,,20,664,,35,005,000600,5
Block Group 1; Census Tract 7; Chaves County; New Mexico,600,,223,377,,35,005,000700,1
Block Group 2; Census Tract 7; Chaves County; New Mexico,1956,,553,1375,,35,005,000700,2
Block Group 3; Census Tract 7; Chaves County; New Mexico,1421,,391,858,,35,005,000700,3
Block Group 4; Census Tract 7; Chaves County; New Mexico,831,,349,467,,35,005,000700,4
Block Group 1; Census Tract 8; Chaves County; New Mexico,1673,,1020,651,,35,005,000800,1
Block Group 2; Census Tract 8; Chaves County; New Mexico,1366,,345,907,,35,005,000800,2
Block Group 3; Census Tract 8; Chaves County; New Mexico,1467,,656,741,,35,005,000800,3
Block Group 4; Census Tract 8; Chaves County; New Mexico,892,,409,470,,35,005,000800,4
Block Group 5; Census Tract 8; Chaves County; New Mexico,498,,54,444,,35,005,000800,5
Block Group 1; Census Tract 9; Chaves County; New Mexico,2633,,1149,1154,,35,005,000900,1
Block Group 2; Census Tract 9; Chaves County; New Mexico,901,,271,562,,35,005,000900,2
Block Group 1; Census Tract 10.01; Chaves County; New Mexico,2594,,1309,1046,,35,005,001001,1
Block Group 2; Census Tract 10.01; Chaves County; New Mexico,1479,,901,501,,35,005,001001,2
Block Group 3; Census Tract 10.01; Chaves County; New Mexico,1478,,438,1012,,35,005,001001,3
Block Group 1; Census Tract 10.02; Chaves County; New Mexico,1192,,595,548,,35,005,001002,1
Block Group 2; Census Tract 10.02; Chaves County; New Mexico,1862,,1102,657,,35,005,001002,2
Block Group 3; Census Tract 10.02; Chaves County; New Mexico,797,,537,213,,35,005,001002,3
Block Group 1; Census Tract 11.01; Chaves County; New Mexico,820,,367,442,,35,005,001101,1
Block Group 2; Census Tract 11.01; Chaves County; New Mexico,1259,,524,674,,35,005,001101,2
Block Group 3; Census Tract 11.01; Chaves County; New Mexico,1075,,100,859,,35,005,001101,3
Block Group 4; Census Tract 11.01; Chaves County; New Mexico,1223,,327,833,,35,005,001101,4
Block Group 1; Census Tract 11.02; Chaves County; New Mexico,1463,,987,471,,35,005,001102,1
Block Group 2; Census Tract 11.02; Chaves County; New Mexico,2103,,1169,781,,35,005,001102,2
Block Group 3; Census Tract 11.02; Chaves County; New Mexico,371,,319,52,,35,005,001102,3
Block Group 1; Census Tract 12; Chaves County; New Mexico,850,,450,352,,35,005,001200,1
Block Group 2; Census Tract 12; Chaves County; New Mexico,562,,217,345,,35,005,001200,2
Block Group 1; Census Tract 13; Chaves County; New Mexico,1292,,153,1111,,35,005,001300,1
Block Group 2; Census Tract 13; Chaves County; New Mexico,2291,,885,1223,,35,005,001300,2
Block Group 1; Census Tract 14; Chaves County; New Mexico,1703,,666,982,,35,005,001400,1
Block Group 2; Census Tract 14; Chaves County; New Mexico,763,,248,458,,35,005,001400,2
Block Group 1; Census Tract 9415; Cibola County; New Mexico,3119,,69,242,,35,006,941500,1
Block Group 1; Census Tract 9458; Cibola County; New Mexico,1166,,170,95,,35,006,945800,1
Block Group 2; Census Tract 9458; Cibola County; New Mexico,1146,,120,154,,35,006,945800,2
Block Group 1; Census Tract 9461; Cibola County; New Mexico,1154,,8,0,,35,006,946100,1
Block Group 2; Census Tract 9461; Cibola County; New Mexico,1077,,26,29,,35,006,946100,2
Block Group 3; Census Tract 9461; Cibola County; New Mexico,2575,,77,0,,35,006,946100,3
Block Group 1; Census Tract 9742.01; Cibola County; New Mexico,1429,,365,579,,35,006,974201,1
Block Group 2; Census Tract 9742.01; Cibola County; New Mexico,2125,,293,1575,,35,006,974201,2
Block Group 3; Census Tract 9742.01; Cibola County; New Mexico,887,,48,677,,35,006,974201,3
Block Group 4; Census Tract 9742.01; Cibola County; New Mexico,1053,,370,551,,35,006,974201,4
Block Group 1; Census Tract 9742.02; Cibola County; New Mexico,128,,21,86,,35,006,974202,1
Block Group 2; Census Tract 9742.02; Cibola County; New Mexico,1522,,264,1004,,35,006,974202,2
Block Group 3; Census Tract 9742.02; Cibola County; New Mexico,907,,345,369,,35,006,974202,3
Block Group 1; Census Tract 9744.01; Cibola County; New Mexico,385,,155,122,,35,006,974401,1
Block Group 2; Census Tract 9744.01; Cibola County; New Mexico,525,,77,448,,35,006,974401,2
Block Group 1; Census Tract 9744.02; Cibola County; New Mexico,1161,,274,788,,35,006,974402,1
Block Group 2; Census Tract 9744.02; Cibola County; New Mexico,1650,,122,747,,35,006,974402,2
Block Group 1; Census Tract 9747.01; Cibola County; New Mexico,230,,62,97,,35,006,974701,1
Block Group 2; Census Tract 9747.01; Cibola County; New Mexico,1119,,677,365,,35,006,974701,2
Block Group 3; Census Tract 9747.01; Cibola County; New Mexico,255,,180,33,,35,006,974701,3
Block Group 4; Census Tract 9747.01; Cibola County; New Mexico,776,,547,144,,35,006,974701,4
Block Group 5; Census Tract 9747.01; Cibola County; New Mexico,746,,504,0,,35,006,974701,5
Block Group 1; Census Tract 9747.02; Cibola County; New Mexico,1924,,556,820,,35,006,974702,1
Block Group 1; Census Tract 9505; Colfax County; New Mexico,432,,135,297,,35,007,950500,1
Block Group 2; Census Tract 9505; Colfax County; New Mexico,678,,201,477,,35,007,950500,2
Block Group 3; Census Tract 9505; Colfax County; New Mexico,436,,107,329,,35,007,950500,3
Block Group 4; Census Tract 9505; Colfax County; New Mexico,910,,452,406,,35,007,950500,4
Block Group 5; Census Tract 9505; Colfax County; New Mexico,1380,,646,683,,35,007,950500,5
Block Group 6; Census Tract 9505; Colfax County; New Mexico,492,,225,252,,35,007,950500,6
Block Group 1; Census Tract 9506; Colfax County; New Mexico,552,,408,120,,35,007,950600,1
Block Group 2; Census Tract 9506; Colfax County; New Mexico,530,,211,253,,35,007,950600,2
Block Group 3; Census Tract 9506; Colfax County; New Mexico,544,,193,328,,35,007,950600,3
Block Group 4; Census Tract 9506; Colfax County; New Mexico,590,,283,274,,35,007,950600,4
Block Group 5; Census Tract 9506; Colfax County; New Mexico,565,,245,282,,35,007,950600,5
Block Group 1; Census Tract 9507; Colfax County; New Mexico,1456,,622,703,,35,007,950700,1
Block Group 2; Census Tract 9507; Colfax County; New Mexico,1167,,430,731,,35,007,950700,2
Block Group 3; Census Tract 9507; Colfax County; New Mexico,938,,745,164,,35,007,950700,3
